Country or Area Code,Country or Area,Year,Flow,Trade (USD)
96,Brunei Darussalam,1998,Import,1565943110
96,Brunei Darussalam,1998,Export,2306827830
96,Brunei Darussalam,1997,Import,2110429184
96,Brunei Darussalam,1997,Export,2657078784
96,Brunei Darussalam,1994,Import,1873626752
96,Brunei Darussalam,1994,Export,2110309504
96,Brunei Darussalam,1993,Import,1820530944
96,Brunei Darussalam,1993,Export,2093947392
96,Brunei Darussalam,1992,Import,1475652608
96,Brunei Darussalam,1992,Export,2301218304
100,Bulgaria,2012,Import,32743133695
100,Bulgaria,2012,Export,26698780088
100,Bulgaria,2012,Re-Import,52758035
100,Bulgaria,2011,Import,32493611423
100,Bulgaria,2011,Export,28165219747
100,Bulgaria,2010,Import,25359886220
100,Bulgaria,2010,Export,20608005156
100,Bulgaria,2009,Import,23340811547
100,Bulgaria,2009,Export,16502519893
100,Bulgaria,2009,Re-Import,13949549
100,Bulgaria,2008,Import,37015366386
100,Bulgaria,2008,Export,22485509057
100,Bulgaria,2008,Re-Import,19421649
100,Bulgaria,2007,Import,30085387539
100,Bulgaria,2007,Export,18575129425
100,Bulgaria,2007,Re-Import,27979470
100,Bulgaria,2006,Import,23268729351
100,Bulgaria,2006,Export,15101457070
100,Bulgaria,2005,Import,18162452722
100,Bulgaria,2005,Export,11739329329
100,Bulgaria,2004,Import,14465193287
100,Bulgaria,2004,Export,9929893564
100,Bulgaria,2003,Import,10901030912
100,Bulgaria,2003,Export,7540210688
100,Bulgaria,2002,Import,7987019264
100,Bulgaria,2002,Export,5748848128
100,Bulgaria,2001,Import,7278130176
100,Bulgaria,2001,Export,5113865216
100,Bulgaria,2000,Import,6504662016
100,Bulgaria,2000,Export,4821825024
100,Bulgaria,1999,Import,5409527038
100,Bulgaria,1999,Export,3924528950
100,Bulgaria,1998,Import,4995096064
100,Bulgaria,1998,Export,4292926720
100,Bulgaria,1997,Import,4931953664
100,Bulgaria,1997,Export,4939664384
100,Bulgaria,1996,Import,5073922048
100,Bulgaria,1996,Export,4890187776
854,Burkina Faso,2011,Import,2406395702
854,Burkina Faso,2011,Export,2312411713
854,Burkina Faso,2010,Import,2048216351
854,Burkina Faso,2010,Export,1288133624
854,Burkina Faso,2009,Import,1870280752
854,Burkina Faso,2009,Export,795541759
854,Burkina Faso,2008,Import,1870147459
854,Burkina Faso,2008,Export,470113903
854,Burkina Faso,2007,Import,1559794466
854,Burkina Faso,2007,Export,452663440
854,Burkina Faso,2005,Import,1160682932
854,Burkina Faso,2005,Export,332297398
854,Burkina Faso,2004,Import,995361532
854,Burkina Faso,2004,Export,392075092
854,Burkina Faso,2003,Import,785968408
854,Burkina Faso,2003,Export,313984875
854,Burkina Faso,2002,Import,582706432
854,Burkina Faso,2002,Export,170556016
854,Burkina Faso,2001,Import,551169472
854,Burkina Faso,2001,Export,174836672
854,Burkina Faso,2000,Import,723553503
854,Burkina Faso,2000,Export,183909029
854,Burkina Faso,1999,Import,781773730
854,Burkina Faso,1999,Export,236441245
854,Burkina Faso,1998,Import,796083663
854,Burkina Faso,1998,Export,246703686
854,Burkina Faso,1997,Import,726500736
854,Burkina Faso,1997,Export,224579392
854,Burkina Faso,1996,Import,580572736
854,Burkina Faso,1996,Export,198571392
854,Burkina Faso,1996,Re-Export,20951264
854,Burkina Faso,1995,Import,483809088
854,Burkina Faso,1995,Export,170945472
854,Burkina Faso,1995,Re-Export,9729252
108,Burundi,2012,Import,1003121113
108,Burundi,2012,Export,242699757
108,Burundi,2012,Re-Export,11524927
108,Burundi,2011,Import,1127649727
108,Burundi,2011,Export,197835657
108,Burundi,2011,Re-Export,13808528
108,Burundi,2011,Re-Import,1647646
108,Burundi,2010,Import,404052006
108,Burundi,2010,Export,118157916
108,Burundi,2009,Import,344795673
108,Burundi,2009,Export,112931709
108,Burundi,2008,Import,315157397
108,Burundi,2008,Export,141785754
108,Burundi,2007,Import,422995874
108,Burundi,2007,Export,156195390
108,Burundi,2006,Import,433635513
108,Burundi,2006,Export,228522401
108,Burundi,2006,Re-Export,94557716
108,Burundi,2005,Import,258152953
108,Burundi,2005,Export,113755962
108,Burundi,2004,Import,172728958
108,Burundi,2004,Export,82724709
108,Burundi,2003,Import,144650753
108,Burundi,2003,Export,65903214
108,Burundi,2002,Import,128838553
108,Burundi,2002,Export,26559876
108,Burundi,2001,Import,138898120
108,Burundi,2001,Export,42155840
108,Burundi,2000,Import,150219354
108,Burundi,2000,Export,42854751
108,Burundi,1999,Import,131972128
108,Burundi,1999,Export,62412896
108,Burundi,1998,Import,162234928
108,Burundi,1998,Export,86495760
108,Burundi,1997,Import,120567432
108,Burundi,1997,Export,68744928
108,Burundi,1996,Import,139802224
108,Burundi,1996,Export,81775776
108,Burundi,1995,Import,270489664
108,Burundi,1995,Export,178939376
108,Burundi,1994,Import,203344832
108,Burundi,1994,Export,171596704
108,Burundi,1993,Import,221209600
108,Burundi,1993,Export,158262896
132,Cabo Verde,2012,Import,754756852
132,Cabo Verde,2012,Export,55773146
132,Cabo Verde,2011,Import,961261636
132,Cabo Verde,2011,Export,68892512
132,Cabo Verde,2010,Import,730765791
132,Cabo Verde,2010,Export,46557965
132,Cabo Verde,2009,Import,671026523
132,Cabo Verde,2009,Export,35169462
132,Cabo Verde,2008,Import,824159136
132,Cabo Verde,2007,Import,736992206
132,Cabo Verde,2007,Export,114798211
132,Cabo Verde,2007,Re-Export,95851687
132,Cabo Verde,2006,Import,538196285
132,Cabo Verde,2006,Export,110285928
132,Cabo Verde,2006,Re-Export,89644671
132,Cabo Verde,2005,Import,438178205
132,Cabo Verde,2005,Export,89420818
132,Cabo Verde,2005,Re-Export,71749553
132,Cabo Verde,2004,Import,429233600
132,Cabo Verde,2004,Export,15197102
132,Cabo Verde,2003,Import,354832804
132,Cabo Verde,2003,Export,12462610
132,Cabo Verde,2002,Import,293055713
132,Cabo Verde,2002,Export,10614631
132,Cabo Verde,2001,Import,247531264
132,Cabo Verde,2001,Export,9754001
132,Cabo Verde,2000,Import,237260889
132,Cabo Verde,2000,Export,49282564
132,Cabo Verde,2000,Re-Export,38174411
132,Cabo Verde,1999,Import,262204816
132,Cabo Verde,1999,Export,50152720
132,Cabo Verde,1999,Re-Export,38369080
132,Cabo Verde,1998,Import,231102352
132,Cabo Verde,1998,Export,46710648
132,Cabo Verde,1998,Re-Export,33264498
132,Cabo Verde,1997,Import,260961152
132,Cabo Verde,1997,Export,81534016
132,Cabo Verde,1997,Re-Export,67572000
116,Cambodia,2012,Import,7062616948
116,Cambodia,2012,Export,7838101201
116,Cambodia,2011,Import,6143333188
116,Cambodia,2011,Export,6704136957
116,Cambodia,2011,Re-Import,15073073
116,Cambodia,2010,Import,4902523729
116,Cambodia,2010,Export,5590104093
116,Cambodia,2009,Import,3905714341
116,Cambodia,2009,Export,4992009584
116,Cambodia,2009,Re-Import,470143
116,Cambodia,2008,Import,4416653317
116,Cambodia,2008,Export,4358188285
116,Cambodia,2007,Import,3554841166
116,Cambodia,2007,Export,3531236905
116,Cambodia,2007,Re-Import,282200
116,Cambodia,2006,Import,2989223904
116,Cambodia,2006,Export,3566412909
116,Cambodia,2006,Re-Import,2108
116,Cambodia,2005,Import,2551964350
116,Cambodia,2005,Export,3018613014
116,Cambodia,2005,Re-Import,220346
116,Cambodia,2004,Import,2062692658
116,Cambodia,2004,Export,2797507087
116,Cambodia,2003,Import,1774692299
116,Cambodia,2003,Export,2118223935
116,Cambodia,2002,Import,1667231535
116,Cambodia,2002,Export,1922991495
116,Cambodia,2001,Import,1506907504
116,Cambodia,2001,Export,1499274357
116,Cambodia,2000,Import,1438774687
116,Cambodia,2000,Export,1389454739
120,Cameroon,2012,Import,6515067540
120,Cameroon,2012,Export,4274981263
120,Cameroon,2011,Import,5074397807
120,Cameroon,2011,Export,2147386038
120,Cameroon,2011,Re-Import,1379743
120,Cameroon,2010,Import,5133282796
120,Cameroon,2010,Export,3878432844
120,Cameroon,2010,Re-Import,18655351
120,Cameroon,2009,Import,3788598514
120,Cameroon,2009,Export,1732408223
120,Cameroon,2008,Import,4137863424
120,Cameroon,2008,Export,2126727612
120,Cameroon,2007,Import,4656503629
120,Cameroon,2007,Export,4230114715
120,Cameroon,2006,Import,3150469615
120,Cameroon,2006,Export,3576419991
120,Cameroon,2006,Re-Import,57661141
120,Cameroon,2005,Import,2735156115
120,Cameroon,2005,Export,2440615680
120,Cameroon,2004,Import,2406302522
